Name,Atom Count_Cation,Atom Count_Anion,Volume_Cation,Volume_Anion,Radius_Cation,Radius_Anion,Volume Cation/Volume Anion,Polar Area_Cation,Polar Area_Anion,Polar Area_IonPair,Rotatable Bonds_Cation,Rotatable Bonds_Anion,Rotatable Bond Fraction_Anion,Rotatable Bond Fraction_Cation,H-Bond Acceptors_Anion,H-Bond Acceptors_Cation,H-Bond Donors_Anion,H-Bond Donors_Cation,H-Bond Interactions_Anion,H-Bond Interactions_Cation,Molecular Weight_Cation,Molecular Weight_Anion,Temperature,LogP_Anion,LogP_Cation,Bond Count_Anion,Bond Count_Cation,Asphericity_Cation,Spherocity_Cation,Asphericity_Anion,Spherocity_Anion,Valence Electrons_Cation,Valence Electrons_Anion,Min Partial Charge_Anion,Min Partial Charge_Cation,Max Partial Charge_Cation,Max Partial Charge_Anion,Asphericity Cation_StDev%,Spherocity_Cation_StDev%,Asphericity Anion_StDev%,Spherocity_Anion_StDev%,SMILES_Anion,SMILES_Cation,Mols_Cation,Mols_Anion,Molar Conductivity
"['1-Methyl-3-[3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl]-1H-imidazol-3-ium', 'Bistriflylimide anion']",33,15,207.66048000000006,156.65568000000002,3.673570803485666e-10,3.344150741943107e-10,1.3255853857325828,17.6,103,120.6,4,1,0.071428571,0.11764705882352941,11,0,0,0,0,0,206.29,280.15,333,0.9542,0.028899999999999038,14,34,0.6926995361656739,0.18489271776598146,0.3392899763570794,0.3331410396496278,80,92,-0.756650956,-0.239533978,0.24303136290945024,0.5185779581521305,5.117705991669214,14.119069898316717,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],C[N+]1=CN(C=C1)CCCN2C=C[N+](=C2)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20630>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50c20>,0.9352846245981212
"['1-Methyl-3-[3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl]-1H-imidazol-3-ium', 'Bistriflylimide anion']",33,15,207.66048000000006,156.65568000000002,3.673570803485666e-10,3.344150741943107e-10,1.3255853857325828,17.6,103,120.6,4,1,0.071428571,0.11764705882352941,11,0,0,0,0,0,206.29,280.15,318,0.9542,0.028899999999999038,14,34,0.6926995361656739,0.18489271776598146,0.3392899763570794,0.3331410396496278,80,92,-0.756650956,-0.239533978,0.24303136290945024,0.5185779581521305,5.117705991669214,14.119069898316717,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],C[N+]1=CN(C=C1)CCCN2C=C[N+](=C2)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20630>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50c20>,0.5073095609817023
"['1-Methyl-3-[3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl]-1H-imidazol-3-ium', 'Bistriflylimide anion']",33,15,207.66048000000006,156.65568000000002,3.673570803485666e-10,3.344150741943107e-10,1.3255853857325828,17.6,103,120.6,4,1,0.071428571,0.11764705882352941,11,0,0,0,0,0,206.29,280.15,328,0.9542,0.028899999999999038,14,34,0.6926995361656739,0.18489271776598146,0.3392899763570794,0.3331410396496278,80,92,-0.756650956,-0.239533978,0.24303136290945024,0.5185779581521305,5.117705991669214,14.119069898316717,8.871812634,5.562783403315668,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],C[N+]1=CN(C=C1)CCCN2C=C[N+](=C2)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20630>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50c20>,0.7821168194950383
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,348,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,2.8692842053549494
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,303,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,0.5501623863455096
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,353,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,3.268840203645919
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,343,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,2.495249632653061
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,308,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,0.6886302991521356
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,318,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,1.0675230893000804
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,328,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,1.5403094351836866
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,333,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,1.8248609690771849
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,313,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,0.8871046931407942
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,338,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,2.1538168498168493
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoromethanesulfonate']",24,8,139.35696000000004,85.46112000000001,3.2162269360502724e-10,2.732498865256385e-10,1.6306474803981041,0,65.6,65.6,3,0,0,0.13043478260869565,6,0,0,0,0,0,114.21,149.07,298,0.0514,1.2687,7,23,0.20522594023272414,0.5278762629006774,0.12440143259530656,0.6663787440838516,48,50,-0.741154773,-0.325467001,0.097267441,0.485234805,30.610854691170108,5.399596695,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50ef0>,0.42501662
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,308,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.21763950809179847
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,363,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,1.6802807714123653
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,298,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.002371527
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,323,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.4437979145519978
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,353,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,1.2870177598195829
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,343,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.9537072008966095
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,308,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.22082603090426992
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,333,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.6535978089313897
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,313,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.2834999724871607
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,298,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.12475055873535021
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,303,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.012197214728399563
"['1-ethyl-3-methylimidazolium', 'decyl sulfate']",19,36,117.80448000000003,227.98528000000005,3.0410558704421075e-10,3.789710770721632e-10,0.5167196759369728,8.8,74.8,83.6,1,9,0.2571428571428571,0.052631579,4,0,0,0,0,0,111.17,237.34,303,2.603900000000001,0.3325,35,19,0.46990523977891335,0.2155003704202674,0.7173208369497525,0.15937740254863653,44,92,-0.725519272,-0.239534146,0.24301869934635242,0.2171339095757948,0.004315927,0.004875214,14.862241695518097,28.20894631260103,CCCCCCCCCCOS(=O)(=O)[O-],CCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd202c0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c310>,0.167711703
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,338,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,1.9806074263764404
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,318,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,0.9274831744960782
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,303,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,0.4775502216274986
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,323,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,1.099082910321489
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,353,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,3.249077664887205
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,308,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,0.597906247
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,313,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,0.7394812011102699
"['1-butyl-3-methyl-1H-imidazol-3-ium', 'Trifluoro-(2-fluorophenyl)boranuide']",25,15,151.28336000000002,123.13584000000003,3.3054773385597163e-10,3.086256062319736e-10,1.2285891743622326,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,162.9,348,1.8801,1.1127,15,25,0.580288209,0.2177115802794855,0.2548426790333244,0.097897413,56,60,-0.444796399,-0.239533996,0.2430288243700733,0.5119942475532505,19.959509870608432,37.15144072,2.5790350244484816,2.4146684496846333,[B-](C1=CC=CC=C1F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd20450>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc3c360>,2.7357016565101704
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoroacetate']",24,7,139.35696000000004,71.10000000000002,3.2162269360502724e-10,2.569963747652902e-10,1.9600135021097047,0,40.1,40.1,3,0,0,0.13043478260869565,5,0,0,0,0,0,114.21,113.02,303,-0.7014,1.2687,6,23,0.20522594023272414,0.5278762629006774,0.11613514888453286,0.4244243972131771,48,42,-0.541726828,-0.325467001,0.097267441,0.4302922167488184,30.610854691170108,5.399596695,0.000721469,0.000281707,C(=O)(C(F)(F)F)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50e50>,0.8344024480407459
"['Ethyl-dimethyl-prop-2-enylazanium', 'trifluoroacetate']",24,7,139.35696000000004,71.10000000000002,3.2162269360502724e-10,2.569963747652902e-10,1.9600135021097047,0,40.1,40.1,3,0,0,0.13043478260869565,5,0,0,0,0,0,114.21,113.02,338,-0.7014,1.2687,6,23,0.20522594023272414,0.5278762629006774,0.11613514888453286,0.4244243972131771,48,42,-0.541726828,-0.325467001,0.097267441,0.4302922167488184,30.610854691170108,5.399596695,0.000721469,0.000281707,C(=O)(C(F)(F)F)[O-],CC[N+](C)(C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x7f880cd204a0>,<rdkit.Chem.rdchem.Mol object at 0x7f880cc50e50>,2.7805399916072178
